,x_coordinate,y_coordinate,time
20,333.97406288048626,173.1712869259085,12:28:12.967385
21,90.92328625444918,91.43384651041197,12:28:12.967385
20,335.5027391780455,173.88698103196938,12:28:13.014940
21,91.39062109548615,94.05609448483261,12:28:13.014940
20,338.76246895358497,175.07061689371625,12:28:13.061016
21,92.5345719549936,96.60010050814013,12:28:13.061016
20,341.9254992583838,177.51145520851557,12:28:13.108224
21,93.61364872069407,97.87204011430794,12:28:13.108224
20,343.6427305569596,178.79874723995985,12:28:13.155531
21,94.18354030951865,98.41404021707778,12:28:13.155531
20,344.4179683920485,179.4110358020526,12:28:13.232289
21,94.45713717409016,98.51935080013759,12:28:13.232289
20,344.6550302924629,179.62391792300403,12:28:13.310281
21,94.55150436368676,98.40290856097351,12:28:13.310281
20,346.35411986711085,184.76495975211665,12:28:13.404788
21,95.43612978207418,98.32246246801401,12:28:13.404788
20,347.4498069391302,189.67962284671282,12:28:13.466962
21,96.84635002894497,99.20776820876239,12:28:13.466962
20,348.6442533084023,192.39344980357944,12:28:13.529957
21,97.95321355374114,102.71700694490637,12:28:13.529957
20,348.9774879306027,193.41624035695816,12:28:13.592223
21,98.54838401676466,104.59560304445068,12:28:13.592223
20,349.16887287337676,193.307689126255,12:28:13.655248
21,98.82945876043335,105.49514142351047,12:28:13.655248
20,349.43051423028413,192.4473505412943,12:28:13.718408
21,98.92240544380631,105.82637237664558,12:28:13.718408
20,351.62536488428674,193.92308735120727,12:28:13.781316
21,99.77800957222344,109.33824060783013,12:28:13.781316
20,354.2334778943647,195.08203442367898,12:28:13.843302
21,100.35736370432097,114.98795593217733,12:28:13.843302
20,356.1109636338763,195.80398155230617,12:28:13.904902
21,100.7413570683998,119.9630011749389,12:28:13.904902
20,357.0932243216232,196.0069107824829,12:28:13.966430
21,100.90465309478795,122.44720294006942,12:28:13.966430
20,357.52563023610696,195.67380328747453,12:28:14.012888
21,100.9502847530078,123.54485818199481,12:28:14.012888
20,357.52118984710916,195.81002124315788,12:28:14.075962
21,100.92320801232768,123.68833487334112,12:28:14.075962
20,358.93549088737717,199.00651192097175,12:28:14.139023
21,100.91700959078939,125.85667412803708,12:28:14.139023
20,359.17898753568073,203.66520663967304,12:28:14.186355
21,101.36317050942986,127.23061899050442,12:28:14.186355
20,359.3343362760156,208.4042852376383,12:28:14.248650
21,101.78942176881002,127.85651583556206,12:28:14.248650
20,359.3261081518423,210.88906325470086,12:28:14.310694
21,102.01087107154059,128.03407555743536,12:28:14.310694
20,359.2649408984576,212.04997591124385,12:28:14.373695
21,102.12624838675204,128.00418781329597,12:28:14.373695
20,359.1042095026004,212.54696916602003,12:28:14.436085
21,102.14643144570634,127.87451465352729,12:28:14.436085
20,359.18372400142607,216.86102314335727,12:28:14.499261
21,103.40122115501637,132.47364189469556,12:28:14.499261
20,359.58317040075104,219.69449792479222,12:28:14.560971
21,104.35864037140756,138.5537977330422,12:28:14.560971
20,360.1039779521314,221.2419924181953,12:28:14.608557
21,105.03701945882374,144.14746508877815,12:28:14.608557
20,360.43568814161074,221.81716579770134,12:28:14.671470
21,105.3713834935049,147.2673738201944,12:28:14.671634
20,360.635589070333,221.99289773448518,12:28:14.718763
21,105.50715244690358,148.76709405451825,12:28:14.718763
20,360.7324570593831,221.78956813622463,12:28:14.797070
21,105.525650497039,149.22913456996542,12:28:14.797070
20,362.1810121323255,225.6766554136261,12:28:14.844212
21,106.49409429041071,155.32739120648742,12:28:14.844212
20,364.0065685089642,228.4993628346027,12:28:14.928157
21,107.6041645054617,159.8344653057977,12:28:14.928157
20,365.69890217776845,229.99300527489936,12:28:15.015629
21,108.5448188529553,162.94704300322056,12:28:15.015629
20,366.43743121135515,230.50318808023474,12:28:15.077120
21,109.02578278907309,164.40444983315427,12:28:15.077120
20,367.3036544062967,230.3672545720563,12:28:15.139537
21,109.25971046441612,164.9176260148847,12:28:15.139537
20,369.30872336003074,232.80521223573132,12:28:15.203704
21,110.66226140616439,165.9692705822447,12:28:15.203704
20,370.4446749960602,234.2881636782567,12:28:15.280734
21,112.3505110959099,166.45289335121146,12:28:15.280734
20,371.58062663208966,235.77111512078207,12:28:15.342911
21,113.84548769287075,167.12998207393784,12:28:15.342911
20,372.7165782681191,237.25406656330745,12:28:15.421137
21,114.92103269697743,167.64532447463594,12:28:15.421137
20,373.8525299041486,238.73701800583282,12:28:15.483811
21,115.50149217803846,167.79041080698465,12:28:15.484084
20,374.98848154017804,240.2199694483582,12:28:15.547223
21,115.74039216185845,167.74633640237482,12:28:15.547223
20,376.1244331762075,241.70292089088358,12:28:15.610253
21,116.23028889238203,173.66752656234064,12:28:15.610253
20,377.26038481223696,243.18587233340895,12:28:15.674253
21,116.71596128419611,180.11087001668295,12:28:15.674253
20,378.3963364482664,244.66882377593433,12:28:15.722253
21,117.05990049780904,186.21160952423645,12:28:15.722253
20,379.5322880842959,246.1517752184597,12:28:15.770069
21,117.1689346812918,191.7038229454029,12:28:15.770069
20,380.66823972032535,247.63472666098508,12:28:15.831420
21,117.1618351212606,194.5491765690091,12:28:15.831420
20,381.8041913563548,249.11767810351046,12:28:15.879518
21,117.06481646790054,195.72771469810306,12:28:15.879518
20,382.94014299238427,250.60062954603583,12:28:15.926064
21,116.40960516121618,198.5095129556305,12:28:15.926064
20,384.0760946284137,252.0835809885612,12:28:15.973700
21,115.68458271875215,200.74021249020836,12:28:15.973700
20,385.2120462644432,253.56653243108659,12:28:16.036695
21,114.94067046624075,202.49253312766456,12:28:16.036695
20,386.34799790047265,255.04948387361196,12:28:16.098948
21,114.30656041450753,203.79653821334318,12:28:16.098948
20,387.4839495365021,256.5324353161373,12:28:16.161951
21,113.96511214429198,204.3216148899239,12:28:16.161951
20,388.61990117253157,258.01538675866266,12:28:16.209948
21,113.80696769930864,204.3390643289747,12:28:16.209948
21,113.50444677478298,205.03786006993695,12:28:16.257015
21,113.34271817203366,205.87989099361855,12:28:16.320949
21,113.12427741656337,207.31470736848667,12:28:16.383948
21,112.72514826094542,209.05233890311092,12:28:16.475582
21,112.5329323507384,209.92424825497153,12:28:16.524583
21,112.44267137353089,210.2745923793484,12:28:16.587583
21,111.23839475663839,213.13474357698237,12:28:16.635589
21,110.1893282743734,216.26423575145577,12:28:16.682728
21,109.40716967332065,219.47776364028238,12:28:16.730728
21,108.9472683498618,222.35133085766464,12:28:16.793153
21,108.73706440515085,223.81879067191358,12:28:16.871317
21,108.666637415733,224.43673429371535,12:28:16.933067
21,108.60703929014923,226.72166097858417,12:28:16.994537
21,108.54386958020133,228.66974794533212,12:28:17.057851
21,108.3957538362566,230.0634117511248,12:28:17.119850
21,108.14679962904574,231.49319492543816,12:28:17.181981
21,108.02054757673223,232.09906058856666,12:28:17.245287
21,107.97671044165429,232.22344778021807,12:28:17.307457
21,107.21192881519656,234.3674651463803,12:28:17.370457
21,106.3157833011909,236.68721108442625,12:28:17.432603
21,105.1997742139302,239.7216310008986,12:28:17.493806
21,103.54183553449015,243.1958869696088,12:28:17.540977
21,102.64565663084416,244.9932016811409,12:28:17.586977
21,102.22658745879913,245.82025426044407,12:28:17.648975
21,98.31953799886895,249.46400446992587,12:28:17.696976
21,93.67833267486326,253.03416694507956,12:28:17.743122
21,87.89391940234592,256.2581868096003,12:28:17.789864
21,85.06783642175533,258.911343331411,12:28:17.837052
21,82.24175344116475,261.56449985322166,12:28:17.911370
21,79.41567046057416,264.21765637503233,12:28:17.962973
21,76.58958747998358,266.870812896843,12:28:18.009397
21,73.763504499393,269.5239694186537,12:28:18.057459
21,70.93742151880241,272.17712594046435,12:28:18.103776
21,68.11133853821183,274.830282462275,12:28:18.149681
21,65.28525555762124,277.4834389840857,12:28:18.196117
22,327.7802330023674,221.2383201790726,12:28:18.196117
21,62.45917257703065,280.13659550589637,12:28:18.243183
22,327.5495851725544,220.96472415449173,12:28:18.243183
21,59.63308959644006,282.78975202770704,12:28:18.289708
22,327.4231590691754,219.38669908859467,12:28:18.289708
21,56.80700661584947,285.4429085495177,12:28:18.336520
22,326.3929026579613,217.7721253248264,12:28:18.336520
21,53.980923635258875,288.0960650713284,12:28:18.383892
22,325.7103087568205,216.030287027485,12:28:18.383892
21,51.154840654668284,290.74922159313905,12:28:18.429512
22,324.4283578643249,214.32851130896248,12:28:18.429512
21,48.32875767407769,293.4023781149497,12:28:18.475651
22,323.7652243436576,213.46507184540246,12:28:18.475651
21,45.5026746934871,296.0555346367604,12:28:18.523652
22,323.53541991191395,213.0784284978842,12:28:18.523652
21,42.67659171289651,298.70869115857107,12:28:18.570652
22,323.2105394764156,211.7201373813195,12:28:18.570652
22,322.8465999869384,210.34887028311644,12:28:18.617651
22,322.62429597183916,209.22903408925782,12:28:18.665374
22,322.379633748495,208.2469582858112,12:28:18.711377
22,322.3508640795367,207.80581623129027,12:28:18.758613
22,322.40886259073596,207.64962960066126,12:28:18.804236
22,320.9235158157544,206.995327992973,12:28:18.849597
22,319.5838947459719,206.25558042589205,12:28:18.897426
22,318.6530445016725,205.3858981316737,12:28:18.959828
22,317.9362108103268,204.42584126982916,12:28:19.007622
22,317.55804915080216,203.94039496165718,12:28:19.053873
22,317.42326611182256,203.72510483759373,12:28:19.128908
22,316.7427609519069,202.7593738748839,12:28:19.179005
22,316.2171489681264,200.62142682649468,12:28:19.226028
22,315.9173675001108,196.95683557000555,12:28:19.273350
22,315.3782140906201,192.5278580834875,12:28:19.319701
22,315.0485525957991,190.12567830739098,12:28:19.367165
22,314.93717619956385,188.9147662080525,12:28:19.413157
22,313.38216877802364,187.25583219987948,12:28:19.460585
22,310.37117279295313,186.27869581005172,12:28:19.506614
22,307.32139901259086,185.80296231868473,12:28:19.554019
22,304.93207388528015,185.1649005604789,12:28:19.601936
22,303.9355534296479,185.03194185055068,12:28:19.649227
22,303.50785838862345,185.1470738255324,12:28:19.694227
22,302.6144231606406,184.76892898805036,12:28:19.742290
22,301.55902543310185,183.77172290378311,12:28:19.789271
22,300.3980741548166,181.65297028005477,12:28:19.836902
22,299.34922775043543,178.89984869969282,12:28:19.884586
22,298.8641960156745,177.50660166978037,12:28:19.946494
22,298.63630244559664,176.91689947009283,12:28:20.024601
22,297.89475890085964,172.4851140052885,12:28:20.072322
22,297.28697363118687,168.5289696805314,12:28:20.134681
22,296.9223550115256,164.6332479296696,12:28:20.195812
22,296.5334205579069,161.11287009102284,12:28:20.257810
22,296.3089633668953,159.2992038037803,12:28:20.318972
22,296.2265112658862,158.56765912540217,12:28:20.381148
22,295.69144185879,156.79999399423102,12:28:20.457377
22,295.28072908921405,155.37522108823322,12:28:20.506378
22,294.8026578407432,154.53100186823616,12:28:20.552378
22,294.33056341234436,154.01248417906825,12:28:20.600378
22,294.11442439061193,153.95282979481595,12:28:20.648379
22,294.03321187959057,154.04308135489626,12:28:20.695458
22,293.2074766481616,153.858645645752,12:28:20.742527
22,292.7590930357443,153.50924963350343,12:28:20.790525
22,292.5927265638211,152.91864571911486,12:28:20.838676
22,292.88124140664223,151.63685899964258,12:28:20.901861
22,293.0773831185061,150.9512613729311,12:28:20.949066
22,293.234271444645,150.63692829867742,12:28:21.010711
22,293.2551476942337,147.2144313071009,12:28:21.073964
22,292.9838308402526,142.85332164603975,12:28:21.121162
22,292.3798876249243,138.8458811081533,12:28:21.167942
22,291.81059627369126,135.3166999153894,12:28:21.214820
22,291.5270155282846,133.61353860269188,12:28:21.262423
22,291.40081934800594,132.8801932559633,12:28:21.308633
22,289.0815894487093,131.9942891323091,12:28:21.355631
22,287.11528725225526,132.1204832412793,12:28:21.402632
22,285.5392738001451,132.3024267662225,12:28:21.449479
22,284.73588167282384,132.2204623288573,12:28:21.495618
22,284.394940390132,132.30785540629861,12:28:21.542625
22,284.3457608473448,132.4823727878168,12:28:21.590719
22,283.9899198380697,132.49291933184585,12:28:21.637905
22,283.3839176810937,132.10085695372223,12:28:21.711537
22,282.46214663057305,130.35496607503964,12:28:21.765546
22,281.6787502292493,128.38283680528093,12:28:21.811867
22,281.3179983586899,127.38677982022008,12:28:21.857866
22,281.154428053689,126.78692667222947,12:28:21.905144
22,280.8625039650764,122.96968518028136,12:28:21.967266
22,280.6705024297498,118.92952076039474,12:28:22.013398
22,280.3987661268359,115.48335000375566,12:28:22.074593
22,280.1615572524865,113.00056801326231,12:28:22.136933
22,280.07355212880867,111.78427416576707,12:28:22.183931
22,280.0899136556068,111.36623034989195,12:28:22.229661
22,279.86592463745717,110.67762495873298,12:28:22.277302
22,279.5340190536872,110.07753932474138,12:28:22.323457
22,279.2150759580381,109.73250175216518,12:28:22.370610
22,278.99824747590594,109.41912411402635,12:28:22.417603
22,278.91403653414,109.36910367178545,12:28:22.464327
22,278.88135993729617,109.41093069811501,12:28:22.511326
22,279.09089486114567,108.87829848753206,12:28:22.557308
22,279.1642994044578,108.46819272768289,12:28:22.604812
22,279.0582963140864,107.91593943459976,12:28:22.651891
22,279.4053277299815,106.34655868578184,12:28:22.699245
22,279.58114113049606,105.474259444614,12:28:22.747345
22,279.73107346571004,104.96782410342966,12:28:22.792944
22,280.11324184738385,102.28049146367196,12:28:22.840217
22,280.00818764905074,99.13189342704791,12:28:22.888216
22,279.8809692439184,97.20660688777274,12:28:22.960216
22,279.47990873622604,96.12340687631462,12:28:23.014448
22,279.2692888039847,95.71458484300918,12:28:23.060709
22,279.134853947634,95.63566025465514,12:28:23.108841
22,277.7196045403064,95.09719150107412,12:28:23.155929
22,276.6665645678676,94.73280958866734,12:28:23.203109
22,276.21417509687416,94.3674459880965,12:28:23.250336
22,276.0343270559804,94.1448769628743,12:28:23.297375
22,276.02149301594966,94.11392401442832,12:28:23.344374
22,276.0510226855858,94.18678565621258,12:28:23.390884
22,275.7167510897575,93.44159022086,12:28:23.437144
22,275.42496496540116,91.95108003667568,12:28:23.484372
22,275.07518676070305,90.38521387760291,12:28:23.531487
22,274.8740959348038,88.09994136209251,12:28:23.576820
22,274.84039351387315,86.98723588880462,12:28:23.624823
22,274.808526436694,86.4554611238672,12:28:23.671457
22,274.4500197835281,84.16049019490575,12:28:23.735455
22,274.3357206609058,82.27731010715597,12:28:23.782684
22,274.0947253380499,80.29648961650359,12:28:23.829619
22,273.8383619967806,79.15041844197792,12:28:23.876332
22,273.72663772890877,78.58062997605377,12:28:23.922333
22,273.7148567069753,78.34714855872285,12:28:23.969930
22,273.78601761381213,78.44343408795487,12:28:24.016338
22,273.8788067137752,78.11479451629809,12:28:24.063041
22,273.83842652934584,78.13367246514277,12:28:24.110383
22,273.6030174047774,78.14636424274094,12:28:24.184052
22,273.54966699211116,78.28048576185645,12:28:24.236336
22,273.42998658814946,78.59768927283038,12:28:24.284333
22,273.47796325171,78.86630159988663,12:28:24.330405
22,273.0963200949395,78.21087068560244,12:28:24.378256
22,272.9892298300358,76.61287027605046,12:28:24.425358
22,272.774101342333,74.77521903061009,12:28:24.487488
22,272.661291929563,73.59901015559176,12:28:24.534690
22,272.4486847800639,73.13735841875138,12:28:24.580922
22,273.6868789224289,70.59398295056351,12:28:24.628751
22,274.0324148125122,69.07951064262286,12:28:24.676471
22,274.386862674446,68.32449644831567,12:28:24.724494
22,274.2107480769019,67.90109774672852,12:28:24.787901
22,274.00542934289854,67.70027473207965,12:28:24.851074
22,273.9139740067414,67.57431417165625,12:28:24.898074
22,274.6991354837526,67.34208813035642,12:28:24.945074
22,275.1493621818414,67.19371181119755,12:28:24.992661
22,275.28344358300905,67.12909482028547,12:28:25.039265
22,275.51469076670077,66.96814153929854,12:28:25.116819
22,275.7205377659828,66.94277645939489,12:28:25.179551
22,275.5566455997112,66.93569036404976,12:28:25.286968
22,275.1582765588429,66.87259282039682,12:28:25.363740
22,274.74136700993625,66.71752426165159,12:28:25.427219
22,274.7850870233675,66.5690950860104,12:28:25.489398
22,274.7310494731262,65.77242618579815,12:28:25.566767
22,275.44717529209277,65.32137481993388,12:28:25.684204
22,275.19365169237335,65.09395707692975,12:28:25.754478
22,276.28778662156594,63.88045432158881,12:28:25.832820
22,276.9166916892896,62.19729187484242,12:28:25.895897
22,277.1678574855203,60.649958975895416,12:28:25.960073
22,277.3937020899799,59.55127521719582,12:28:26.023046
22,277.447596582105,59.044452595108865,12:28:26.085318
22,277.4281286871053,58.81598730449415,12:28:26.147440
22,276.54922490783855,58.17607602103682,12:28:26.209596
22,275.7508338097553,58.09142618363871,12:28:26.272136
22,275.88323972974837,57.918783869299006,12:28:26.335160
22,276.00395225782273,58.1811803540704,12:28:26.398416
22,276.0709736138046,58.37660570012111,12:28:26.461161
22,275.90231398764837,59.057437407866054,12:28:26.523745
22,274.8797520230358,58.15599356049695,12:28:26.587677
22,274.208885079616,57.70572171894037,12:28:26.650014
22,273.96894550208424,57.77309337415824,12:28:26.712242
22,274.07228895457666,57.82436104633161,12:28:26.760377
22,274.06849800112616,57.726017702437964,12:28:26.807723
22,274.21634435574623,57.61908970675003,12:28:26.869930
22,275.27826955394005,56.776291257517,12:28:26.916724
22,275.6831805661182,56.02290796272462,12:28:26.963878
22,275.66499481162833,55.516168124733284,12:28:27.025460
22,275.27316684987204,54.96119587868825,12:28:27.087681
22,274.9942363255026,54.75098745398147,12:28:27.149985
22,274.7898951855066,54.73777863186326,12:28:27.242883
22,274.12030915930444,54.49038381715054,12:28:27.291239
22,273.5712347008851,54.35092805125148,12:28:27.338380
22,273.2395498453404,54.38890310059859,12:28:27.385658
22,272.89029096398536,54.22944552723428,12:28:27.432656
22,272.8050885344085,54.17874463237231,12:28:27.495947
22,272.84181325854064,54.189179574584095,12:28:27.542947
22,273.1639271721248,54.060375214032845,12:28:27.605120
22,273.31951987523814,54.13180668265655,12:28:27.667122
22,272.91530701588846,53.91882309809426,12:28:27.714119
22,272.784495777286,54.20378958970976,12:28:27.762130
22,272.74285407337476,54.24679965579146,12:28:27.808162
22,272.84189299900646,54.48209073675707,12:28:27.855303
22,272.9831498497139,53.607680047938366,12:28:27.902120
22,273.0977207507402,53.0399465303344,12:28:27.949244
22,272.85738491473643,53.17071372435596,12:28:27.995869
22,272.57751753702996,55.50961126203807,12:28:28.044059
22,272.335596813741,56.85918390508632,12:28:28.089279
22,271.78858787140615,58.40701535990473,12:28:28.136279
22,271.7999794364971,57.245435294288626,12:28:28.183424
22,272.14595740048355,55.65930786878179,12:28:28.261420
22,271.7532048611899,57.62229855604408,12:28:28.308666
22,271.61903539118276,57.98704478930672,12:28:28.355402
22,272.4180461767119,56.343410754575125,12:28:28.402166
22,273.1193239793919,54.801946727572044,12:28:28.449165
22,274.1137353422449,53.05141369763155,12:28:28.540003
22,274.79859188505594,51.82142525163934,12:28:28.588591
22,275.3698911340894,51.19946724511006,12:28:28.636507
22,275.1947857804246,50.9711267411078,12:28:28.683647
22,275.1787109206858,51.10869796365559,12:28:28.729902
22,274.7788010763504,51.00320583526909,12:28:28.777000
22,273.8472391836898,51.09012956698229,12:28:28.824593
22,273.35760247533716,51.01977730749476,12:28:28.871431
22,272.79774281345203,50.98268167858083,12:28:28.918125
22,272.40864500156175,51.1210883261062,12:28:28.964434
22,272.2967272935698,51.07528546990014,12:28:29.011434
22,272.2494216145,51.10743075211387,12:28:29.057614
22,271.6190733868439,53.140667618046486,12:28:29.103816
22,271.55310736212846,53.11523868507125,12:28:29.151378
22,271.7723155190895,52.548328096909096,12:28:29.197033
22,271.9152772209644,52.458732424400544,12:28:29.244119
22,271.95316084587574,52.27387572743647,12:28:29.291160
22,271.99886521802256,52.18077427270949,12:28:29.337160
22,272.0907811947351,51.809032290086314,12:28:29.384375
22,272.17056901509653,51.764870345132735,12:28:29.431375
22,272.1998368301118,51.83511818814064,12:28:29.478937
22,272.4180803426528,51.76013384204742,12:28:29.524127
22,272.5196991869537,51.69346275997889,12:28:29.571493
22,272.46052124711383,52.016537784466,12:28:29.619401
22,272.3140542777885,51.98714198425987,12:28:29.665838
22,272.2354613114326,52.19708894871887,12:28:29.738076
22,272.2448699223255,52.25548736577011,12:28:29.791701
22,272.37313150371506,52.15522184096047,12:28:29.838818
22,272.4601608667728,51.86975165848591,12:28:29.900418
22,272.4694368062873,51.80782906075145,12:28:29.946707
22,272.58590554921824,51.61427427258274,12:28:29.993867
22,272.6421076495371,51.59972821141515,12:28:30.040189
22,272.6228493570344,51.588593816213866,12:28:30.087358
22,272.69628904853533,51.48248400468772,12:28:30.133562
22,272.7999245881714,51.432181586529246,12:28:30.181556
22,272.81665727654325,51.41874383010642,12:28:30.242808
22,273.0473616561142,51.210518682679336,12:28:30.306887
22,273.19207751529336,51.09397812479297,12:28:30.370237
22,273.2663437973132,51.08191082925419,12:28:30.432431
22,273.30669281994574,51.25767159616059,12:28:30.496439
22,273.25401535150036,51.74484464509157,12:28:30.559888
22,273.197008878879,51.83176182080751,12:28:30.623880
22,273.20848022039047,51.669400362665264,12:28:30.701928
22,273.2722177414824,51.91254708453535,12:28:30.780571
22,273.21446365882076,52.062593549388744,12:28:30.858925
22,273.03127958758256,52.064405357256,12:28:30.936590
22,272.9171956470807,52.00618474916774,12:28:31.014593
22,272.8852757796803,51.87480572893038,12:28:31.109592
22,272.8796716342929,51.76383709691221,12:28:31.188580
22,272.66874655767145,51.973325187700745,12:28:31.266911
22,272.52285878773466,52.067595107052355,12:28:31.395862
22,273.00056499957094,51.77822302240955,12:28:31.471777
22,273.25980536364847,51.63224463825478,12:28:31.551709
22,273.3590295700952,51.61620957857235,12:28:31.613942
22,273.08793667122643,51.65858944642459,12:28:31.676855
22,273.0747301585644,51.66438858342951,12:28:31.738616
22,272.78578544749513,52.414885724997276,12:28:31.816483
22,272.4380649676645,54.32924053829303,12:28:31.879571
22,272.08317794861085,55.602975075314674,12:28:31.972555
22,271.77358632945743,56.424342171301475,12:28:32.033577
22,269.83627122580714,56.81086604714751,12:28:32.096351
22,268.6933874434673,57.318635988760015,12:28:32.159819
22,269.52861378920073,57.23816025121635,12:28:32.239762
22,269.36177723760386,57.48738000146041,12:28:32.303778
22,268.4722406595705,57.973328482327716,12:28:32.382588
22,268.0083292942843,57.94445153756249,12:28:32.460978
22,267.3955826226761,58.563092025875534,12:28:32.523284
22,267.03309527362245,58.37056065789325,12:28:32.586259
22,267.430839641272,58.03011521391912,12:28:32.650448
22,268.5997150091889,57.662651482192324,12:28:32.728255
22,269.46607264842606,57.058233264147646,12:28:32.807088
22,270.26707088966504,56.130167535895154,12:28:32.884518
22,271.22695744299176,55.41617422997836,12:28:32.963520
23,147.87492951563146,13.02244021477009,12:28:32.963520
22,271.4844132123295,55.385083491372264,12:28:33.026557
23,136.9432111480244,13.637282606975171,12:28:33.026557
22,270.9505896533383,56.042147962771836,12:28:33.089013
23,135.12673881329243,13.916320903881724,12:28:33.089013
22,270.51045055302234,56.581603964265966,12:28:33.193028
23,133.31026647856046,14.195359200788277,12:28:33.193028
22,270.2531669972739,56.97226037939935,12:28:33.262470
23,131.4937941438285,14.474397497694829,12:28:33.262470
22,270.27359178100676,57.15966171670335,12:28:33.325103
23,129.67732180909653,14.753435794601382,12:28:33.325103
22,270.28566159977083,57.06527744727376,12:28:33.403671
23,127.86084947436454,15.032474091507934,12:28:33.403671
22,270.53752986698896,56.52106215933073,12:28:33.481795
23,131.6037186076256,17.987018213179123,12:28:33.481795
22,271.26398355800075,55.280064308538925,12:28:33.560339
23,130.51424665184592,18.61593495516617,12:28:33.560339
22,271.50272701925854,55.88809630021994,12:28:33.624217
23,129.42477469606624,19.24485169715322,12:28:33.624217
22,271.5611419173468,56.44844249969943,12:28:33.687662
23,128.33530274028655,19.873768439140267,12:28:33.687662
22,271.7125837993495,56.50882407362078,12:28:33.767099
23,127.24583078450685,20.502685181127315,12:28:33.767099
22,272.016867286192,55.30114619201375,12:28:33.829834
23,126.15635882872715,21.131601923114363,12:28:33.829834
22,272.2476101364099,55.247487191744376,12:28:33.892514
23,125.06688687294745,21.76051866510141,12:28:33.892514
22,272.4802906487504,54.907793937643305,12:28:33.955509
23,118.51180727068237,18.666037470938715,12:28:33.955509
22,272.6988187371306,54.161153032981744,12:28:34.017389
23,117.77287439585773,18.542517488624725,12:28:34.017389
22,272.61549127232064,54.37355635834775,12:28:34.096404
23,117.03742613000054,18.51139635443963,12:28:34.096404
22,272.5419572453683,54.76066859399357,12:28:34.159623
23,116.8221463745405,18.49576790135553,12:28:34.159623
22,272.4578584491573,55.36997934444795,12:28:34.221778
23,117.22647987216543,18.483965043010084,12:28:34.221778
22,271.751536291859,58.274034806572566,12:28:34.282035
23,117.44192197977537,18.491237540716362,12:28:34.282035
22,271.9019713629121,59.059052387405515,12:28:34.362031
23,117.49175622239082,18.70719357069765,12:28:34.362031
22,271.5201421174331,60.147810252573684,12:28:34.425288
23,117.73702632810519,19.76710355639787,12:28:34.425288
22,271.60198021774994,60.16109358119183,12:28:34.487512
23,117.98375236190374,20.442910847912213,12:28:34.487512
22,271.7697124265591,59.929172362365684,12:28:34.550773
23,118.23342020358801,20.811750962547645,12:28:34.550773
22,271.7879720195456,59.91295085155712,12:28:34.614785
23,118.53897030954332,22.28347621070487,12:28:34.614785
22,272.11506689270664,58.46673581571643,12:28:34.677809
23,119.3577743820888,23.46382290283825,12:28:34.677809
22,272.2023563000524,57.12067209256162,12:28:34.740670
23,119.85035187813628,24.58447451602933,12:28:34.740670
22,272.3971677641515,56.39671495764751,12:28:34.820144
23,120.01710596653975,25.472307607370627,12:28:34.820144
22,272.6933528198231,55.59594726416621,12:28:34.917082
23,120.01727104951001,25.900637671858682,12:28:34.917082
22,272.6531630948792,55.85087132705935,12:28:34.976940
23,119.98487978551381,26.00767564845603,12:28:34.976940
22,272.64725882481673,55.57370075365278,12:28:35.055262
23,120.10547312545683,26.039440562308688,12:28:35.055262
24,166.64119063934763,26.945153780052497,12:28:35.055262
22,272.71644201245084,54.93967004758743,12:28:35.118639
23,120.54153066335871,25.987396783715262,12:28:35.118639
24,167.43965954431133,28.716698340620386,12:28:35.118639
22,272.78846777990304,54.566128046219205,12:28:35.181498
23,120.06600695027741,25.91507854023965,12:28:35.181603
24,168.03877790554031,30.201609043882787,12:28:35.181603
22,272.82916325519653,54.23564679419344,12:28:35.242462
23,120.53428231597732,25.811117552276123,12:28:35.242462
24,168.56864056976892,31.48136044630534,12:28:35.242462
22,272.8200149064154,54.18866982258413,12:28:35.304302
23,120.78764689632322,25.759361626739487,12:28:35.304302
24,168.8297617224172,32.15813517600988,12:28:35.304302
22,272.59885247240743,54.98494651766776,12:28:35.366303
23,120.93108065699388,25.662909532108117,12:28:35.366460
24,168.92479824877572,32.42756402948385,12:28:35.366460
22,272.84008418938043,54.53271437082604,12:28:35.445477
23,122.08899053481667,27.510492728473988,12:28:35.445477
24,169.8706719691306,32.829989539460136,12:28:35.445477
22,272.8778308308706,53.73273885201535,12:28:35.508822
23,122.81035586487575,28.839596380559605,12:28:35.508822
24,170.53433184474514,33.00962142398027,12:28:35.508822
22,272.93305995641043,53.13635580262352,12:28:35.571883
23,123.1508562326344,30.252543402367106,12:28:35.571883
24,171.36510522901693,33.14468790208168,12:28:35.571883
22,272.8722531904262,52.66047524407431,12:28:35.634982
23,123.39668987492412,31.546651417044007,12:28:35.634982
24,171.91752852839224,33.03971868742716,12:28:35.634982
22,272.8109569501085,52.47784573555179,12:28:35.697335
23,123.49276630836562,32.216549679138076,12:28:35.697335
24,172.29661830522593,32.92965668851986,12:28:35.697335
22,272.8087724886196,52.35406016317787,12:28:35.761369
23,123.53509813236268,32.588630355729144,12:28:35.761369
24,172.4413445844233,32.84024457591825,12:28:35.761369
22,272.7048569247124,52.72364224698601,12:28:35.839052
23,123.34500830110524,32.94677539800996,12:28:35.839052
24,173.08390451239856,33.19530427812361,12:28:35.839052
22,272.6687058541489,52.865331249359954,12:28:35.901693
23,123.34552377713392,33.11033753280444,12:28:35.901693
24,173.9921764961179,34.782670448305474,12:28:35.901693
